shipment_id,pharma_class_id,product_name,weight_kg,origin_id,destination_id,distance_km,primary_transport_mode,transit_duration_hours,num_handovers,max_ambient_temp_c_expected,min_ambient_temp_c_expected,season,geopolitical_risk_score,carrier_reliability_score,packaging_type_used,packaging_autonomy_hours,temperature_excursion
SHP-00768,frozen,Zoster Vaccine (Shingrix),177.8,brussels,marseille,828.0,road,17.7,1,1.8,-9.4,Winter,3.15,0.851,passive,53.9,1
SHP-00769,crt,Lisinopril 10mg,437.6,schiphol,doha_airport,4922.9,rail,65.8,1,22.4,14.4,Spring,6.14,0.825,active,200.4,0
SHP-00770,crt,Amoxicillin 500mg,764.9,lyon,jfk_airport,6134.5,sea,283.6,3,17.4,10.7,Autumn,0.95,0.813,active,172.4,1
SHP-00771,cool,Insulin Glargine,429.5,rotterdam,le_havre,390.3,road,2.0,1,9.2,-2.5,Autumn,2.74,0.948,passive,58.9,0
SHP-00772,crt,Aspirin 500mg,613.5,kaohsiung,antwerp,9704.3,sea,445.4,3,26.6,20.2,Summer,2.65,0.813,active,210.1,1
SHP-00773,crt,Paracetamol 1g,294.5,dubai_port,shanghai,6525.2,sea,315.8,3,21.6,10.5,Autumn,7.72,0.784,active,220.9,0
SHP-00774,crt,Ibuprofen 400mg,282.7,antwerp,brussels,52.3,road,2.2,0,7.5,0.8,Autumn,1.94,0.927,passive,62.2,0
SHP-00775,crt,Amoxicillin 500mg,172.8,frankfurt_airport,los_angeles_lax,9321.3,air,26.0,1,22.6,15.3,Autumn,1.46,0.896,none,0.0,0
SHP-00776,cool,Influenza Vaccine,13.2,busan,schiphol,8897.5,sea,423.7,2,8.9,-1.3,Autumn,5.14,0.852,active,123.6,1
SHP-00777,crt,Metformin 850mg,148.0,frankfurt_airport,bangkok,8999.4,sea,426.3,1,36.2,29.3,Summer,6.03,0.754,active,184.4,0
SHP-00778,frozen,Oncology Prep KX-7,1989.2,jfk_airport,lyon,6134.5,sea,348.9,2,13.1,3.0,Spring,2.89,0.97,active,143.3,0
SHP-00779,crt,Metformin 850mg,1473.3,doha_port,dubai_port,350.1,road,6.5,0,23.6,13.5,Spring,2.26,0.745,passive,55.9,0
SHP-00780,cool,Trastuzumab (Herceptin),21.6,tokyo_narita,doha_port,8314.3,rail,108.7,2,27.9,18.6,Summer,4.95,0.835,active,158.7,1
SHP-00781,crt,Amoxicillin 500mg,152.1,los_angeles_lax,hong_kong,11647.7,sea,500.8,3,36.1,27.0,Summer,6.87,0.795,active,179.0,0
SHP-00782,cool,Bevacizumab (Avastin),84.3,shanghai,kaohsiung,911.1,road,16.8,0,34.1,26.8,Spring,3.82,0.868,passive,52.4,0
SHP-00783,crt,Omeprazole 20mg,113.7,jfk_airport,dubai_airport,11001.3,sea,459.4,3,15.5,7.4,Winter,5.64,0.843,active,190.3,1
SHP-00784,frozen,Zoster Vaccine (Shingrix),10.0,tokyo_narita,le_havre,9760.0,sea,416.8,1,3.6,-4.6,Winter,2.06,0.925,active,169.7,0
SHP-00785,frozen,Zoster Vaccine (Shingrix),1995.3,hong_kong,los_angeles,11671.9,sea,480.9,1,32.2,20.6,Summer,6.4,0.803,active,160.6,0
SHP-00786,crt,Amoxicillin 500mg,260.3,jfk_airport,dubai_port,11006.9,sea,498.4,1,15.6,4.2,Winter,3.01,0.99,active,212.0,0
SHP-00787,crt,Omeprazole 20mg,20.3,rotterdam,busan,8960.1,sea,395.0,2,22.2,10.5,Autumn,3.86,0.819,active,222.0,0
SHP-00788,crt,Omeprazole 20mg,15.1,tokyo_narita,shanghai,1794.1,rail,29.5,1,24.8,18.3,Autumn,4.47,0.832,none,0.0,0
SHP-00789,cool,Hepatitis B Vaccine,190.0,brussels,busan,9035.7,rail,126.5,1,20.9,11.0,Autumn,3.37,0.888,active,184.9,0
SHP-00790,cool,Hepatitis B Vaccine,334.7,tokyo_narita,schiphol,9318.4,sea,417.9,1,19.6,11.8,Spring,2.56,0.934,active,161.2,0
SHP-00791,cool,Trastuzumab (Herceptin),89.0,hong_kong,jfk_airport,12964.5,sea,596.8,1,7.2,0.2,Spring,3.86,0.821,active,192.3,0
SHP-00792,crt,Ibuprofen 400mg,149.2,doha_port,lyon,4735.3,sea,265.6,3,23.4,17.0,Summer,4.09,0.743,active,184.2,1
SHP-00793,crt,Omeprazole 20mg,2000.0,marseille,port_klang,10296.1,rail,138.2,2,33.2,24.8,Autumn,5.5,0.796,active,169.9,0
SHP-00794,crt,Amoxicillin 500mg,151.1,schiphol,hong_kong,9283.8,sea,426.4,2,31.1,24.0,Spring,3.85,0.907,active,180.5,0
SHP-00795,cool,Hepatitis B Vaccine,12.3,new_york,los_angeles_lax,3941.2,rail,63.0,2,11.2,1.0,Winter,1.88,0.863,passive,97.4,0
SHP-00796,crt,Metformin 850mg,285.3,houston,frankfurt_airport,8419.2,sea,410.7,2,15.3,8.6,Spring,1.61,0.872,active,186.9,0
SHP-00797,cool,Hepatitis B Vaccine,411.1,los_angeles_lax,doha_port,13372.9,sea,562.8,3,16.2,4.6,Spring,3.48,0.795,active,128.5,0
SHP-00798,ultracold,mRNA COVID-19 Vaccine,27.9,hong_kong,dubai_airport,5939.3,rail,81.4,2,18.5,10.1,Spring,2.93,0.818,active,129.1,1
SHP-00799,cool,Influenza Vaccine,2000.0,marseille,los_angeles_lax,9670.4,sea,446.7,3,21.3,13.7,Autumn,2.49,0.825,active,152.6,1
SHP-00800,cool,Influenza Vaccine,105.5,bangkok,port_klang,1191.0,road,20.5,1,31.2,23.4,Autumn,6.64,0.837,passive,62.0,1
SHP-00801,crt,Ibuprofen 400mg,114.8,hamburg,doha_port,4677.0,sea,243.4,1,19.4,11.8,Spring,3.08,0.829,active,165.2,1
SHP-00802,crt,Ibuprofen 400mg,176.0,lyon,doha_airport,4719.4,sea,210.6,1,23.5,13.7,Spring,6.3,0.904,active,165.6,0
SHP-00803,ultracold,Gene Therapy AAV-9,102.2,los_angeles_lax,madrid,9382.0,sea,445.4,1,12.2,2.7,Spring,0.65,0.855,active,205.9,1
SHP-00804,crt,Omeprazole 20mg,260.3,tokyo_narita,dubai_port,8021.2,rail,103.0,1,20.7,12.1,Spring,3.72,0.911,active,162.1,0
SHP-00805,crt,Ibuprofen 400mg,103.1,doha_port,marseille,4679.0,rail,75.6,2,3.3,-8.2,Winter,2.1,0.854,active,200.5,0
SHP-00806,cool,Adalimumab (Humira),248.4,dubai_port,hong_kong,5974.9,sea,280.7,3,32.8,21.1,Spring,0.69,0.845,active,152.6,1
SHP-00807,cool,Bevacizumab (Avastin),72.2,los_angeles_lax,sao_paulo_gru,9918.6,rail,130.3,2,31.7,19.8,Spring,3.52,0.65,active,170.0,1
SHP-00808,crt,Aspirin 500mg,1073.3,port_klang,antwerp,10226.4,sea,446.9,2,7.9,-2.0,Autumn,3.83,0.736,active,186.6,0
SHP-00809,crt,Atorvastatin 20mg,125.4,lyon,rotterdam,690.5,road,14.4,1,9.0,2.6,Autumn,4.53,0.845,passive,66.2,0
SHP-00810,crt,Atorvastatin 20mg,1077.2,jfk_airport,los_angeles,3971.9,rail,53.9,1,22.1,14.7,Autumn,1.61,0.935,active,174.5,0
SHP-00811,crt,Metformin 850mg,111.7,memphis,antwerp,7321.8,sea,340.2,2,7.4,-3.1,Spring,3.35,0.938,active,186.2,0
SHP-00812,crt,Lisinopril 10mg,73.0,busan,hamburg,8557.0,sea,422.8,1,19.0,11.9,Spring,5.01,0.846,active,157.1,0
SHP-00813,crt,Metformin 850mg,948.2,rotterdam,port_klang,10241.3,sea,468.6,1,30.7,24.5,Winter,2.89,0.816,active,200.6,1
SHP-00814,crt,Metformin 850mg,170.2,schiphol,los_angeles,8968.6,sea,403.7,1,13.6,3.9,Winter,0.15,0.896,active,187.0,1
SHP-00815,cool,Adalimumab (Humira),353.7,kaohsiung,marseille,10161.0,rail,117.8,1,5.7,-6.1,Winter,2.56,0.92,active,121.5,0
SHP-00816,crt,Atorvastatin 20mg,998.6,bangkok,hamburg,8843.0,sea,397.7,3,15.2,6.6,Autumn,4.58,0.753,active,238.0,1
SHP-00817,cool,Trastuzumab (Herceptin),184.9,cologne_airport,houston,8286.7,sea,359.7,3,17.0,5.5,Autumn,2.13,0.92,active,176.4,0
SHP-00818,crt,Amoxicillin 500mg,2000.0,los_angeles,dubai_port,13447.2,sea,596.0,3,29.0,20.9,Summer,0.56,0.884,active,228.2,0
SHP-00819,cool,Influenza Vaccine,94.8,los_angeles_lax,cologne_airport,9185.6,air,31.8,1,11.2,5.0,Autumn,4.72,0.925,passive,71.8,0
SHP-00820,crt,Amoxicillin 500mg,885.4,bangkok,los_angeles_lax,13291.0,sea,561.3,3,13.5,4.1,Winter,4.24,0.852,active,233.3,0
SHP-00821,crt,Metformin 850mg,394.0,dubai_port,mumbai,1961.1,rail,29.4,1,29.4,20.6,Spring,5.81,0.739,passive,63.9,0
SHP-00822,cool,Trastuzumab (Herceptin),2000.0,rotterdam,cologne_airport,246.2,road,10.5,1,9.3,-0.1,Spring,0.0,0.978,passive,54.6,0
SHP-00823,crt,Ibuprofen 400mg,685.5,los_angeles,memphis,2591.5,rail,28.0,1,20.1,13.8,Spring,1.25,0.874,passive,48.7,0
SHP-00824,cool,Adalimumab (Humira),59.5,lyon,singapore,10601.8,sea,460.8,2,33.2,21.2,Spring,1.15,0.877,active,184.2,1
SHP-00825,frozen,Frozen Biologic RX-8,39.1,lyon,jfk_airport,6134.5,sea,282.7,2,6.6,-0.8,Spring,5.09,0.967,active,136.6,1
SHP-00826,frozen,Varicella Vaccine,135.2,jfk_airport,schiphol,5847.6,air,26.9,1,0.8,-8.8,Winter,2.86,0.965,passive,53.0,0
SHP-00827,crt,Omeprazole 20mg,1911.6,antwerp,le_havre,366.3,road,6.8,0,23.7,16.8,Summer,3.4,0.964,none,0.0,0
SHP-00828,cool,Hepatitis B Vaccine,108.2,dubai_airport,singapore,5835.4,rail,79.8,1,31.6,21.9,Spring,2.57,0.784,active,128.3,0
SHP-00829,cool,Insulin Glargine,724.7,jfk_airport,frankfurt_airport,6188.5,sea,328.7,3,14.1,3.0,Spring,6.18,0.912,active,155.0,1
SHP-00830,cool,Influenza Vaccine,143.0,singapore,dubai_airport,5835.4,rail,91.1,2,29.1,21.3,Summer,4.45,0.938,active,132.9,0
SHP-00831,frozen,Varicella Vaccine,10.6,tokyo_narita,frankfurt_airport,9366.6,sea,428.1,1,26.5,17.4,Summer,0.21,0.99,active,159.3,0
SHP-00832,crt,Aspirin 500mg,74.5,busan,hamburg,8557.0,sea,404.2,1,21.9,10.8,Summer,2.66,0.798,active,160.9,0
SHP-00833,crt,Atorvastatin 20mg,497.9,doha_airport,los_angeles_lax,13346.8,sea,578.0,3,25.7,15.8,Autumn,2.68,0.787,active,144.7,0
SHP-00834,cool,Influenza Vaccine,18.5,jfk_airport,sydney,16013.6,sea,644.3,3,21.1,14.9,Autumn,4.41,0.944,active,129.5,1
SHP-00835,cool,Bevacizumab (Avastin),881.5,doha_airport,rotterdam,4956.7,rail,68.7,1,8.2,-3.5,Autumn,1.72,0.881,passive,92.4,0
SHP-00836,cool,Influenza Vaccine,146.7,madrid,hamburg,1780.7,rail,22.1,1,-0.8,-12.8,Winter,0.0,0.766,passive,69.4,0
SHP-00837,crt,Lisinopril 10mg,241.2,doha_port,cologne_airport,4733.2,sea,210.8,2,2.1,-5.5,Winter,4.38,0.85,active,160.6,0
SHP-00838,frozen,Zoster Vaccine (Shingrix),357.3,hong_kong,busan,2027.1,sea,131.6,3,22.7,15.8,Autumn,3.9,0.774,active,183.2,0
SHP-00839,cool,Adalimumab (Humira),267.8,rotterdam,hamburg,431.4,road,10.8,0,23.0,14.0,Summer,0.81,0.949,passive,63.8,0
SHP-00840,crt,Ibuprofen 400mg,503.1,antwerp,rotterdam,74.4,road,2.0,1,25.8,16.5,Summer,1.82,0.92,passive,57.4,0
SHP-00841,crt,Lisinopril 10mg,229.2,busan,los_angeles_lax,9620.7,sea,461.1,3,23.8,14.2,Autumn,3.42,0.845,active,178.1,0
SHP-00842,crt,Aspirin 500mg,2000.0,doha_port,memphis,12204.9,sea,550.5,3,30.3,22.5,Summer,3.6,0.851,active,191.0,0
SHP-00843,crt,Lisinopril 10mg,241.6,jfk_airport,houston,2289.9,rail,38.1,1,20.9,14.2,Autumn,1.61,0.909,passive,57.2,0
SHP-00844,crt,Aspirin 500mg,47.7,los_angeles,dubai_port,13447.2,sea,556.9,1,17.6,5.8,Autumn,4.03,0.879,active,219.0,0
SHP-00845,cool,Trastuzumab (Herceptin),253.7,doha_port,kaohsiung,6919.7,sea,336.4,2,31.1,21.7,Spring,5.22,0.843,active,172.1,0
SHP-00846,crt,Ibuprofen 400mg,274.2,doha_airport,busan,7340.4,rail,105.6,2,28.1,17.1,Summer,2.45,0.888,active,166.3,0
SHP-00847,cool,Hepatitis B Vaccine,15.9,jfk_airport,rotterdam,5815.6,sea,253.1,3,20.8,14.8,Summer,1.64,0.936,active,132.0,0
SHP-00848,crt,Ibuprofen 400mg,667.3,los_angeles_lax,sydney,12061.0,sea,516.0,2,21.3,12.0,Spring,1.97,0.958,active,209.3,0
SHP-00849,cool,Hepatitis B Vaccine,76.8,dubai_port,singapore,5854.8,sea,266.5,3,29.2,20.9,Winter,3.32,0.869,active,156.6,0
SHP-00850,crt,Omeprazole 20mg,40.1,cologne_airport,shanghai,8943.3,sea,402.0,3,24.3,13.3,Spring,5.37,0.807,active,180.1,1
SHP-00851,crt,Atorvastatin 20mg,37.9,schiphol,hamburg,370.1,road,3.1,0,18.0,10.3,Autumn,1.99,0.976,passive,69.4,0
SHP-00852,crt,Lisinopril 10mg,1526.9,dubai_airport,antwerp,5164.6,rail,84.3,1,26.5,18.5,Summer,3.32,0.77,active,182.0,0
SHP-00853,cool,Bevacizumab (Avastin),86.9,schiphol,hamburg,370.1,road,7.8,1,2.4,-4.9,Winter,0.83,0.916,passive,62.5,0
SHP-00854,cool,Insulin Glargine,59.2,le_havre,sydney,17086.5,sea,769.4,2,16.7,6.0,Winter,4.76,0.93,active,150.6,0
SHP-00855,frozen,Plasma-Derived Factor VIII,145.8,hong_kong,los_angeles_lax,11647.7,sea,509.4,3,29.1,22.3,Summer,1.42,0.892,active,122.8,1
SHP-00856,cool,Influenza Vaccine,18.6,sao_paulo_gru,rotterdam,9712.4,sea,418.7,1,24.9,14.9,Summer,8.92,0.697,active,151.3,1
SHP-00857,crt,Aspirin 500mg,128.0,rotterdam,port_klang,10241.3,sea,506.2,3,33.2,24.4,Spring,4.76,0.8,active,187.3,0
SHP-00858,crt,Aspirin 500mg,45.3,los_angeles,port_klang,14195.4,sea,608.2,1,35.2,24.8,Summer,1.45,0.788,active,167.1,0
SHP-00859,cool,Trastuzumab (Herceptin),84.0,hamburg,madrid,1780.7,rail,33.5,2,11.2,4.6,Spring,1.46,0.831,passive,68.2,0
SHP-00860,cool,Bevacizumab (Avastin),265.8,los_angeles_lax,sydney,12061.0,sea,566.1,2,29.8,20.3,Summer,1.86,0.889,active,193.9,0
SHP-00861,crt,Ibuprofen 400mg,260.0,port_klang,houston,15971.4,sea,718.6,2,18.4,11.7,Spring,2.85,0.825,active,190.5,0
SHP-00862,crt,Omeprazole 20mg,718.5,shanghai,los_angeles_lax,10436.7,sea,445.0,2,30.1,22.6,Summer,6.26,0.826,active,182.2,0
SHP-00863,crt,Atorvastatin 20mg,125.8,jfk_airport,mumbai,12549.7,sea,531.2,3,35.6,25.2,Summer,7.54,0.723,active,213.3,0
SHP-00864,crt,Omeprazole 20mg,89.5,los_angeles,le_havre,8948.4,sea,381.5,2,25.4,16.5,Summer,3.71,0.887,active,183.0,0
SHP-00865,cool,Adalimumab (Humira),84.4,dubai_port,le_havre,5421.4,rail,74.8,1,13.7,2.7,Autumn,1.78,0.89,active,121.7,0
SHP-00866,crt,Lisinopril 10mg,23.1,shanghai,cologne_airport,8943.3,sea,414.3,3,25.2,16.4,Summer,3.9,0.804,active,232.6,0
SHP-00867,crt,Metformin 850mg,881.6,dubai_port,los_angeles_lax,13426.6,sea,602.5,2,25.7,19.2,Summer,3.59,0.866,active,223.6,0
SHP-00868,crt,Aspirin 500mg,2000.0,houston,cologne_airport,8286.7,sea,390.5,1,12.2,2.5,Spring,5.28,0.904,active,204.3,1
SHP-00869,crt,Metformin 850mg,109.9,jfk_airport,dubai_airport,11001.3,sea,462.0,2,28.1,17.7,Summer,1.6,0.895,active,157.9,0
SHP-00870,cool,Adalimumab (Humira),88.3,new_york,rotterdam,5838.8,sea,267.6,2,4.8,-2.9,Autumn,1.49,0.914,active,196.4,0
SHP-00871,cool,Adalimumab (Humira),18.5,brussels,hong_kong,9387.2,sea,413.5,1,31.2,20.6,Spring,4.46,0.783,active,191.7,0
SHP-00872,cool,Insulin Glargine,10.0,lyon,rotterdam,690.5,road,15.7,0,8.2,-3.6,Spring,1.74,0.904,passive,51.5,0
SHP-00873,crt,Amoxicillin 500mg,153.2,jfk_airport,sydney,16013.6,air,46.7,2,16.0,4.3,Winter,2.8,0.846,passive,58.2,0
SHP-00874,crt,Lisinopril 10mg,176.2,brussels,jfk_airport,5878.8,sea,301.2,3,6.2,-2.5,Spring,2.27,0.899,active,228.9,0
SHP-00875,crt,Lisinopril 10mg,1969.2,new_york,kaohsiung,12823.9,sea,552.5,2,33.3,22.5,Summer,2.63,0.953,active,164.9,0
SHP-00876,cool,Influenza Vaccine,1428.8,jfk_airport,singapore,15349.1,sea,646.1,3,31.6,19.8,Autumn,2.83,0.99,active,192.6,0
SHP-00877,crt,Paracetamol 1g,10.0,los_angeles_lax,new_york,3941.2,rail,50.2,2,6.4,-0.1,Winter,0.58,0.836,active,235.6,0
SHP-00878,cool,Influenza Vaccine,276.2,busan,singapore,4578.2,sea,265.1,2,31.2,20.3,Winter,5.82,0.875,active,164.2,1
SHP-00879,crt,Lisinopril 10mg,2000.0,los_angeles_lax,schiphol,8956.1,sea,422.9,1,24.5,14.2,Summer,2.26,0.903,active,202.9,0
SHP-00880,cool,Bevacizumab (Avastin),228.2,busan,new_york,11262.3,sea,506.5,3,5.5,-4.8,Winter,1.09,0.827,active,133.6,0
SHP-00881,cool,Trastuzumab (Herceptin),87.3,new_york,kaohsiung,12823.9,sea,554.9,3,33.2,23.0,Spring,1.55,0.856,active,168.3,0
SHP-00882,crt,Atorvastatin 20mg,349.0,le_havre,los_angeles,8948.4,sea,361.5,3,18.4,6.6,Spring,5.04,0.834,active,200.6,0
SHP-00883,cool,Bevacizumab (Avastin),60.1,schiphol,tokyo_narita,9318.4,sea,433.4,2,16.8,7.8,Spring,2.53,0.907,active,195.6,0
SHP-00884,crt,Atorvastatin 20mg,430.7,hong_kong,doha_port,6317.8,sea,301.5,2,22.0,12.6,Spring,4.42,0.904,active,222.0,0
SHP-00885,cool,Trastuzumab (Herceptin),956.5,sydney,doha_airport,12375.0,air,41.1,1,16.1,5.6,Spring,5.0,0.87,passive,61.0,0
SHP-00886,frozen,Varicella Vaccine,12.5,kaohsiung,dubai_port,6579.7,sea,316.8,2,17.1,9.3,Autumn,2.37,0.787,active,127.9,1
SHP-00887,cool,Insulin Glargine,336.1,hong_kong,los_angeles,11671.9,sea,565.2,3,19.1,7.2,Spring,2.18,0.812,active,192.9,0
SHP-00888,cool,Bevacizumab (Avastin),676.1,doha_port,singapore,6189.6,sea,296.6,3,29.7,20.2,Spring,3.64,0.822,active,183.7,0
SHP-00889,cool,Adalimumab (Humira),62.7,doha_airport,schiphol,4922.9,air,31.0,1,-1.6,-10.8,Winter,3.07,0.825,passive,71.5,0
SHP-00890,crt,Atorvastatin 20mg,10.0,port_klang,schiphol,10187.6,rail,129.1,1,1.7,-6.4,Winter,2.39,0.797,active,163.7,0
SHP-00891,cool,Influenza Vaccine,465.3,hong_kong,dubai_port,5974.9,sea,271.0,1,21.6,12.5,Autumn,4.75,0.74,active,196.7,0
SHP-00892,cool,Hepatitis B Vaccine,2000.0,hong_kong,frankfurt_airport,9164.4,sea,420.9,3,4.5,-2.6,Winter,2.39,0.772,active,172.3,1
SHP-00893,crt,Lisinopril 10mg,846.3,new_york,schiphol,5870.5,sea,240.2,2,22.2,10.5,Summer,3.06,0.984,active,193.0,0
SHP-00894,crt,Ibuprofen 400mg,36.7,rotterdam,antwerp,74.4,road,5.6,0,24.1,12.6,Summer,1.28,0.926,passive,62.2,0
SHP-00895,cool,Adalimumab (Humira),15.8,new_york,dubai_port,11028.4,sea,523.2,3,21.0,10.0,Autumn,4.81,0.904,active,143.1,0
SHP-00896,crt,Atorvastatin 20mg,960.6,hamburg,rotterdam,431.4,road,7.2,0,24.4,13.3,Summer,0.0,0.909,passive,49.7,0
SHP-00897,crt,Paracetamol 1g,976.9,shanghai,doha_airport,6834.3,rail,95.2,1,29.0,19.5,Summer,4.55,0.749,active,192.1,0
SHP-00898,crt,Lisinopril 10mg,401.4,jfk_airport,kaohsiung,12835.0,sea,570.9,1,33.4,25.6,Autumn,2.75,0.888,active,178.6,0
SHP-00899,crt,Lisinopril 10mg,27.8,memphis,antwerp,7321.8,sea,305.1,3,12.9,6.2,Autumn,4.36,0.877,active,146.4,0
SHP-00900,crt,Lisinopril 10mg,318.8,los_angeles,doha_port,13392.5,sea,604.0,1,15.5,6.9,Spring,1.93,0.806,active,170.2,0
SHP-00901,crt,Aspirin 500mg,45.5,shanghai,lyon,9431.5,sea,414.6,2,3.2,-3.0,Winter,5.88,0.743,active,175.2,0
SHP-00902,cool,Bevacizumab (Avastin),135.6,frankfurt_airport,dubai_port,4845.0,sea,221.8,2,15.5,8.6,Winter,3.62,0.926,active,194.6,0
SHP-00903,crt,Lisinopril 10mg,402.3,jfk_airport,los_angeles_lax,3974.3,rail,57.0,1,21.1,11.7,Spring,0.09,0.853,active,166.5,0
SHP-00904,crt,Atorvastatin 20mg,386.9,bangkok,sao_paulo_gru,16404.2,sea,730.3,2,33.4,23.3,Autumn,7.35,0.685,active,169.2,0
SHP-00905,frozen,Oncology Prep KX-7,770.9,doha_port,tokyo_narita,8314.3,rail,106.8,2,23.2,13.4,Spring,2.06,0.85,active,135.8,0
SHP-00906,crt,Paracetamol 1g,402.6,kaohsiung,doha_port,6919.7,sea,352.1,2,23.2,15.7,Spring,0.74,0.891,active,188.1,0
SHP-00907,cool,Bevacizumab (Avastin),13.1,memphis,singapore,15730.3,sea,692.4,1,34.1,25.8,Autumn,4.06,0.868,active,123.5,0
SHP-00908,cool,Bevacizumab (Avastin),583.3,frankfurt_airport,singapore,10275.0,sea,503.8,2,30.3,20.4,Winter,1.41,0.881,active,140.6,0
SHP-00909,frozen,Varicella Vaccine,2000.0,rotterdam,houston,8040.7,sea,400.2,2,30.2,20.4,Summer,3.99,0.99,active,182.9,0
SHP-00910,frozen,Oncology Prep KX-7,18.6,doha_airport,mumbai,2304.9,rail,23.3,1,28.3,19.6,Winter,7.94,0.764,passive,52.4,0
SHP-00911,cool,Bevacizumab (Avastin),96.5,hong_kong,singapore,2594.5,sea,168.6,3,33.6,24.3,Autumn,3.07,0.839,active,120.6,1
SHP-00912,crt,Paracetamol 1g,178.4,shanghai,bangkok,2882.2,rail,24.3,1,35.2,28.5,Summer,4.44,0.72,passive,71.0,0
SHP-00913,crt,Lisinopril 10mg,157.0,madrid,los_angeles,9389.3,sea,446.6,2,24.5,13.9,Spring,1.97,0.829,active,209.8,0
SHP-00914,cool,Trastuzumab (Herceptin),72.2,hong_kong,doha_airport,6310.2,rail,87.6,1,29.7,21.1,Summer,4.59,0.909,active,193.0,0
SHP-00915,cool,Influenza Vaccine,77.2,busan,new_york,11262.3,sea,497.5,1,1.1,-9.9,Winter,4.95,0.824,active,172.6,0
SHP-00916,crt,Atorvastatin 20mg,147.7,dubai_port,busan,7051.3,sea,328.2,3,12.8,3.8,Winter,1.24,0.872,active,198.9,0
SHP-00917,cool,Bevacizumab (Avastin),533.8,antwerp,mumbai,6892.6,rail,107.9,2,31.0,19.3,Spring,8.44,0.686,active,175.1,0
SHP-00918,crt,Ibuprofen 400mg,289.4,hong_kong,port_klang,2556.7,sea,145.7,2,33.1,26.8,Summer,4.69,0.89,active,175.9,0
SHP-00919,frozen,Frozen Biologic RX-8,42.1,frankfurt_airport,marseille,787.9,road,15.3,0,1.4,-10.2,Winter,3.83,0.932,passive,50.9,1
SHP-00920,frozen,Zoster Vaccine (Shingrix),365.3,sydney,frankfurt_airport,16496.9,sea,702.6,1,24.7,13.4,Summer,2.37,0.846,active,195.2,0
SHP-00921,crt,Metformin 850mg,54.2,dubai_port,new_york,11028.4,sea,504.3,3,19.1,12.0,Spring,3.05,0.88,active,193.4,0
SHP-00922,crt,Lisinopril 10mg,28.5,new_york,doha_port,10811.3,sea,507.5,3,31.2,21.6,Summer,2.4,0.897,active,206.9,0
SHP-00923,crt,Aspirin 500mg,320.8,doha_airport,kaohsiung,6911.1,rail,97.5,2,28.3,22.2,Winter,2.85,0.766,active,232.4,1
SHP-00924,cool,Trastuzumab (Herceptin),409.6,hong_kong,rotterdam,9345.9,sea,405.6,1,25.3,14.0,Summer,2.82,0.764,active,144.7,1
SHP-00925,cool,Bevacizumab (Avastin),1315.7,dubai_port,jfk_airport,11006.9,sea,476.4,1,7.5,-3.6,Autumn,5.0,0.882,active,183.2,0
SHP-00926,cool,Bevacizumab (Avastin),160.9,los_angeles,busan,9645.0,sea,463.8,2,25.0,16.2,Spring,3.46,0.74,active,134.8,0
SHP-00927,cool,Adalimumab (Humira),109.6,tokyo_narita,kaohsiung,2429.5,rail,23.8,2,28.5,19.2,Winter,4.08,0.844,passive,56.7,0
SHP-00928,crt,Atorvastatin 20mg,668.8,antwerp,cologne_airport,198.0,road,6.8,1,5.5,-0.9,Autumn,1.89,0.962,passive,71.9,0
SHP-00929,crt,Lisinopril 10mg,1089.7,doha_airport,dubai_port,348.8,road,10.4,0,17.6,9.7,Spring,3.57,0.911,passive,66.9,0
SHP-00930,crt,Amoxicillin 500mg,18.3,hong_kong,sydney,7385.0,sea,342.4,2,21.3,10.4,Spring,0.0,0.784,active,216.6,0
SHP-00931,cool,Trastuzumab (Herceptin),41.1,tokyo_narita,busan,1030.5,road,19.6,0,27.5,15.6,Summer,2.41,0.927,passive,51.6,0
SHP-00932,crt,Metformin 850mg,431.1,cologne_airport,sao_paulo_gru,9784.5,air,31.8,1,29.5,17.8,Autumn,4.97,0.674,passive,53.1,0
SHP-00933,cool,Influenza Vaccine,62.6,schiphol,cologne_airport,229.6,road,5.2,0,22.8,11.6,Summer,0.93,0.92,passive,63.8,0
SHP-00934,frozen,Oncology Prep KX-7,50.2,le_havre,shanghai,9424.7,sea,374.9,2,16.9,10.0,Spring,6.65,0.779,active,185.5,0
SHP-00935,crt,Aspirin 500mg,1683.4,sydney,new_york,15980.9,sea,666.3,2,20.0,9.7,Spring,3.48,0.763,active,229.8,0
SHP-00936,cool,Adalimumab (Humira),47.2,port_klang,sydney,6636.0,sea,266.7,2,13.1,5.5,Winter,1.67,0.856,active,126.8,1
SHP-00937,crt,Atorvastatin 20mg,80.8,jfk_airport,doha_port,10788.8,sea,449.7,2,15.8,4.9,Winter,3.46,0.876,active,220.6,0
SHP-00938,cool,Hepatitis B Vaccine,15.5,brussels,sao_paulo_gru,9641.1,sea,391.3,2,34.0,26.5,Autumn,4.19,0.696,active,172.2,1
SHP-00939,crt,Aspirin 500mg,66.1,mumbai,doha_port,2301.2,sea,141.5,3,17.0,10.7,Spring,1.93,0.683,active,157.1,0
SHP-00940,crt,Metformin 850mg,34.0,hamburg,los_angeles_lax,9090.4,sea,456.1,1,18.1,10.4,Spring,0.87,0.877,active,156.6,0
SHP-00941,crt,Amoxicillin 500mg,16.3,jfk_airport,sao_paulo_gru,7664.1,rail,96.9,1,31.4,21.8,Autumn,5.34,0.674,active,171.2,0
